ID;Estado;Asunto;Solicitado;Resuelto;Rol de usuario;Agente de soporte;Servicio relacionado;Canal;Tipo;Prioridad
72062;Cerrado;Solicitud apertura TEC Digital: COSTOS DE PRODUCCIÓN B225;46087,48472;46087,56944;Administrativo FundaTEC;Mariana Mora;Creación cursos FundaTEC;Correo;Solicitud;Normal
72063;Cerrado;Solicitud apertura TEC Digital: ESTADÍSTICA A325;46087,48472;46087,57431;Administrativo FundaTEC;Mariana Mora;Creación cursos FundaTEC;Correo;Solicitud;Normal
72064;Cerrado;Re: [Centro de Ayuda del TEC Digital] Re: Solicitud actualización de grupos;46087,49444;46087,55417;Profesor;Carlos Calvo;Agregar/cambiar asociación de profesor a curso;Correo;Solicitud;Normal
72065;Cerrado;Solicitud;46087,55764;46087,56458;Administrativo;Mariana Mora;Agregar/cambiar asociación de estudiante a curso;Correo;Solicitud;Normal
72066;Cerrado;Re: solicitud de apertura de un curso en Educación Continua;46087,55833;46087,58472;Administrativo;Carlos Calvo;Creación de comunidades;Correo;Solicitud;Normal
72067;Cerrado;Re: solicitud de apertura de un curso en Educación Continua;46087,57431;46087,66389;Administrativo;Carlos Calvo;Creación de comunidades;Correo;Solicitud;Normal
72068;Cerrado;Error en la página web;46087,58819;46087,59722;Estudiante FundaTEC;Mariana Mora;Atención personalizada a usuarios;Correo;Solicitud;Normal
72069;Cerrado;RE: [Centro de Ayuda del TEC Digital] Re: Solicitud de agregar estudiantes a comunidad;46087,60486;46087,61319;Profesor;Mariana Mora;Agregar/cambiar asociación de usuario a comunidad;Correo;Solicitud;Normal
72070;Cerrado;Problema con la Cátedra de Física 3;46087,61806;46087,62292;Estudiante;Carlos Calvo;Agregar/cambiar asociación de usuario a comunidad;Correo;Solicitud;Normal
72071;Cerrado;Solicitud apertura TEC Digital: Proyecto de Graduación TSP A125;46087,63125;46087,65;Administrativo FundaTEC;Mariana Mora;Creación cursos FundaTEC;Correo;Solicitud;Normal
72072;Cerrado;Solicitud apertura TEC Digital: Proyecto de Graduación TSP B125;46087,63194;46087,64444;Administrativo FundaTEC;Carlos Calvo;Creación cursos FundaTEC;Correo;Solicitud;Normal
72073;Cerrado;Reporte de casos;46087,65833;46097,55764;Estudiante;Carlos Calvo;Atención personalizada a usuarios;Presencial;Solicitud;Normal
72074;Cerrado;RV: Publicación de mensaje a toda la comunidad estudiantil;46087,67847;46087,69028;Administrativo;Pamela Varela;Envío de comunicados a comunidades;Teléfono;Solicitud;Normal
72075;Cerrado;RV: CIM-036-2026;46087,70556;46090,55139;Profesor;Mariana Mora;Agregar/cambiar asociación de estudiante a curso;Correo;Solicitud;Normal
72077;Cerrado;Reingreso al curso Sensores y Actuadores;46088,51111;46090,55417;Estudiante;Mariana Mora;Agregar/cambiar asociación de estudiante a curso;Formulario web;Solicitud;Normal
72078;Cerrado;Consulta;46088,75;46090,58125;Profesor;Mariana Mora;Copiado de contenidos;Correo;Solicitud;Normal
72079;Cerrado;Solicitud de reunión para valorar sistema de comunicación masiva en situaciones de emergencia;46088,78194;46090,56528;;;;Correo;;'-
72081;Cerrado;Duda sobre agregarme a la cátedra.;46089,41667;46090,56042;Estudiante;Mariana Mora;Agregar/cambiar asociación de usuario a comunidad;Correo;Solicitud;Normal
72083;Cerrado;RE: Solicitud de reunión para valorar sistema de comunicación masiva en situaciones de emergencia;46090,32083;46091,32014;;;;Teléfono;;'-
72084;Cerrado;RE: CIM-036-2026;46090,33125;46090,57569;Administrativo;Mariana Mora;Agregar/cambiar asociación de estudiante a curso;Correo;Solicitud;Normal
72085;Cerrado;Re: Solicitud de reunión para valorar sistema de comunicación masiva en situaciones de emergencia;46090,33958;46091,38264;Administrativo;Carlos Calvo;Atención personalizada a usuarios;Correo;Solicitud;Normal
72087;Cerrado;Inclusión de Estudiante (Daniela Maria Salas Jimenez, salasdaniela04@estudiantec.cr) a Comunidad (Comunidad Cátedra de Química Orgánica);46090,40347;46090,58056;Profesor;Mariana Mora;Agregar/cambiar asociación de usuario a comunidad;Correo;Solicitud;Normal
72088;Cerrado;RV: Talleres Marzo - TEC Digital;46090,40903;46091,32153;Administrativo;Carlos Calvo;Evaluaciones;Correo;Solicitud;Normal
72089;Cerrado;consulta para llevar los talleres-profesores nuevos;46090,43194;46090,60208;Administrativo;Mariana Mora;Solicitud de capacitación;Correo;Solicitud;Normal
72090;Cerrado;RV: Estudiante Stefany Mathiew-TECDIGITAL;46090,45764;46090,57847;Estudiante;Mariana Mora;Agregar/cambiar asociación de estudiante a curso;Correo;Solicitud;Normal
72091;Cerrado;RE: Enlace docente y tutor/a individual;46090,49236;46090,6;Profesor;Mariana Mora;Agregar/cambiar asociación de usuario a comunidad;Correo;Solicitud;Normal
72092;Cerrado;problemas con leccion de excel;46090,53056;46090,59097;Estudiante FundaTEC;Mariana Mora;Atención personalizada a usuarios;Correo;Solicitud;Normal
72093;Cerrado;RE: Enlace docente y tutor/a individual;46090,57083;46090,58542;Profesor;Mariana Mora;Agregar/cambiar asociación de usuario a comunidad;Correo;Solicitud;Normal
72094;Cerrado;Re: Inclusión de Estudiante (Daniela Maria Salas Jimenez, salasdaniela04@estudiantec.cr) a Comunidad (Comunidad Cátedra de Química Orgánica);46090,57569;46090,58056;Profesor;Mariana Mora;Agregar/cambiar asociación de usuario a comunidad;Correo;Solicitud;Normal
72095;Cerrado;RE: Talleres Marzo - TEC Digital;46090,61806;46091,38264;Profesor;Carlos Calvo;Evaluaciones;Correo;Solicitud;Normal
72096;Cerrado;RE: Tutoria Mate discreta;46090,63264;46090,63542;Profesor;Mariana Mora;Agregar/cambiar asociación de usuario a comunidad;Correo;Solicitud;Normal
72097;Cerrado;Historial de Carga TEC Digital;46090,78056;46091,46597;Estudiante;Mariana Mora;Evaluaciones;Correo;Solicitud;Normal
72099;Cerrado;Re: [Centro de Ayuda del TEC Digital] Re: Solicitud de actualización de estudiantes;46091,40278;46091,54514;Profesor;Carlos Calvo;Actualizar miembros de comunidades;Correo;Solicitud;Normal
72100;Cerrado;Expediente estudiantil;46091,40625;46091,40625;Externo;Carlos Calvo;Expediente estudiantil;Teléfono;Solicitud;Normal
72101;Cerrado;Agregar estudiante a comunidad;46091,50417;46091,54722;Director/Coordinador;Carlos Calvo;Agregar/cambiar asociación de usuario a comunidad;Correo;Solicitud;Normal
72102;Cerrado;agregar a catedra;46091,55486;46091,55486;Estudiante;Carlos Calvo;Agregar/cambiar asociación de usuario a comunidad;Teléfono;Solicitud;Normal
72103;Cerrado;Divulgar;46091,55625;46093,31389;Administrativo;Carlos Calvo;Envío de comunicados a comunidades;Correo;Solicitud;Normal
72104;Cerrado;Saludos, el enlace;46091,56736;46092,30694;Profesor;Carlos Calvo;Solicitud de capacitación;Correo;Solicitud;Normal
72105;Cerrado;Refresco general de los integrantes de la comunidad del tecDigital.;46091,57431;46091,60764;Profesor;Carlos Calvo;Actualizar miembros de comunidades;Correo;Solicitud;Normal
72106;Cerrado;RE: Talleres Marzo - TEC Digital;46091,575;46091,62639;Profesor;Carlos Calvo;Evaluaciones;Correo;Solicitud;Normal
72107;Cerrado;Ingreso al TEC Digital;46091,58264;46091,61181;Administrativo FundaTEC;Carlos Calvo;Creación de usuarios FundaTEC;Correo;Solicitud;Normal
72108;Cerrado;cuentas cursos tecnico en Electromecánica;46091,65972;46092,45625;Administrativo FundaTEC;Carlos Calvo;Creación cursos FundaTEC;Correo;Solicitud;Normal
72109;Cerrado;RE: [Centro de Ayuda del TEC Digital] Re: Aparentes inconsistencias en el Gestor de Atributos;46091,66458;46092,41458;Profesor;Carlos Calvo;Gestor de Atributos;Correo;Solicitud;Normal
72110;Cerrado;Consulta notas;46091,82222;46092,49514;Estudiante FundaTEC;Carlos Calvo;Atención personalizada a usuarios;Correo;Solicitud;Normal
72111;Cerrado;Solicitud de acceso a la cátedra de Matemáticas;46091,88472;46092,31319;Estudiante;Carlos Calvo;Agregar/cambiar asociación de usuario a comunidad;Correo;Solicitud;Normal
72113;Cerrado;Solicitud de asignación de contraseña para perfil;46092,34306;46092,41736;Externo;Carlos Calvo;Atención personalizada a usuarios;Correo;Solicitud;Normal
72114;Cerrado;problemas con semana 3 excel;46092,37431;46092,475;Externo;Carlos Calvo;Atención personalizada a usuarios;Correo;Solicitud;Normal
72115;Cerrado;Apoyo SMS - Estudio de Perfil de ingreso;46092,39444;46093,44306;Administrativo;Carlos Calvo;Envío de comunicados a lista seleccionada;Correo;Solicitud;Normal
72116;Cerrado;Problema con entrega de Imagen;46092,41875;46092,59375;Estudiante;Carlos Calvo;Evaluaciones;Correo;Solicitud;Normal
72117;Cerrado;cierre de curso;46092,42014;46092,45347;Profesor;Carlos Calvo;Agregar/cambiar asociación de profesor a curso;Correo;Solicitud;Normal
72118;Cerrado;Solicitud de permiso plataforma Tec Digital;46092,47222;46092,54861;;;;Correo;;'-
72119;Cerrado;RE: Solicitud de permiso plataforma Tec Digital;46092,47639;46092,62153;Administrativo;Carlos Calvo;Agregar/cambiar asociación de estudiante a curso;Correo;Solicitud;Normal
72120;Cerrado;Consulta carga de archivo;46092,4875;46092,56181;;;Evaluaciones;Correo;;'-
72121;Cerrado;Consulta carga de archivo;46092,53056;46092,59097;Estudiante;Carlos Calvo;Evaluaciones;Correo;Solicitud;Normal
72122;Cerrado;Solicitud de publicación;46092,60556;46092,61458;Administrativo;Carlos Calvo;Envío de comunicados a lista seleccionada;Correo;Solicitud;Normal
72123;Cerrado;agregar a catedras;46092,60833;46092,60833;Estudiante;Carlos Calvo;Agregar/cambiar asociación de usuario a comunidad;Teléfono;Solicitud;Normal
72124;Cerrado;RE: [Centro de Ayuda del TEC Digital] Re: Consulta sobre correos de carrera;46092,91042;46094,49931;Estudiante;Carlos Calvo;Agregar/cambiar asociación de usuario a comunidad;Correo;Solicitud;Normal
72125;Cerrado;Consulta sobre entrega;46093,31389;46093,40903;Profesor;Mariana Mora;Evaluaciones;Correo;Solicitud;Normal
72127;Cerrado;acceso Tec Digital;46093,39444;46093,41944;Administrativo;Carlos Calvo;Creación cursos FundaTEC;Correo;Solicitud;Normal
72128;Cerrado;Cambio de nombre en la plataforma;46093,40625;46093,40625;Estudiante;Mariana Mora;Cambiar información personal;Presencial;Solicitud;Normal
72129;Cerrado;Re: [Centro de Ayuda del TEC Digital] Re: Re: [Centro de Ayuda del TEC Digital] Re: Solicitud actualización de grupos;46093,42431;46093,57222;Profesor;Carlos Calvo;Actualizar miembros de comunidades;Correo;Solicitud;Normal
72130;Cerrado;Colaboración con cuenta de tec digital;46093,48611;46093,62431;Administrativo FundaTEC;Carlos Calvo;Cambio de contraseña FundaTEC;Correo;Solicitud;Normal
72131;Cerrado;Inclusion Luciano Vincenti Pérez;46093,56458;46093,57917;Estudiante;Carlos Calvo;Agregar/cambiar asociación de estudiante a curso;Correo;Solicitud;Normal
72132;Cerrado;Solicitud Herramienta Turnitin;46093,57708;46093,57986;Estudiante;Carlos Calvo;Control de plagio;Correo;Solicitud;Normal
72134;Cerrado;No puedo conectar laptop a red WiFi WTec;46093,57986;46093,59583;Estudiante;Mariana Mora;Atención personalizada a usuarios;Correo;Solicitud;Normal
72135;Cerrado;Consulta sobre puntaje en GAAP;46093,6;46093,6;Profesor;Mariana Mora;GAAP;Presencial;Solicitud;Normal
72136;Cerrado;cambio de correo;46093,60139;46093,67292;Administrativo;Mariana Mora;Cambiar información personal;Correo;Solicitud;Normal
72137;Cerrado;acceso TEC digital;46093,61319;46093,64861;Administrativo FundaTEC;Mariana Mora;Creación cursos FundaTEC;Correo;Solicitud;Normal
72138;Cerrado;Inclusión de nuevo estudiante del PTEI;46093,68403;46093,69028;Administrativo;Carlos Calvo;Agregar/cambiar asociación estudiante a curso FundaTEC;Correo;Solicitud;Normal
72139;Cerrado;Tiempo de respuesta;46093,74097;46094,57708;Profesor;Mariana Mora;Atención personalizada a usuarios;Correo;Solicitud;Normal
72140;Cerrado;no me deja mandar documentos;46093,81944;46121,56806;Externo;Mariana Mora;Carpetas/Documentos;Formulario web;Solicitud;Normal
72141;Cerrado;Reporte de fallo técnico - Nathaly Avigail Potoy Castillo - 2026094145;46093,97778;46094,55694;Estudiante;Mariana Mora;GAAP;Correo;Solicitud;Normal
72142;Cerrado;Re: Inclusión de Estudiante (Daniela Maria Salas Jimenez, salasdaniela04@estudiantec.cr) a Comunidad (Comunidad Cátedra de Química Orgánica);46094,34306;46094,48542;Profesor;Mariana Mora;Agregar/cambiar asociación de usuario a comunidad;Correo;Solicitud;Normal
72143;Cerrado;Auxilio;46094,36806;46094,48889;Profesor;Mariana Mora;Agregar/cambiar asociación de profesor a curso;Correo;Solicitud;Normal
72145;Cerrado;Solicitud de inclusión de estudiante en Cátedra Laboratorio Física general I;46094,43681;46094,55833;Profesor;Mariana Mora;Agregar/cambiar asociación de usuario a comunidad;Correo;Solicitud;Normal
72146;Cerrado;Ingreso al TEC Digital: ADMINISTRACIÓN P126 G1;46094,64028;46094,65486;Administrativo FundaTEC;Mariana Mora;Creación cursos FundaTEC;Correo;Solicitud;Normal
72147;Cerrado;Ingreso al TEC Digital: ADMINISTRACIÓN P126 G2;46094,64028;46094,65486;Administrativo FundaTEC;Mariana Mora;Creación cursos FundaTEC;Correo;Solicitud;Normal
72148;Cerrado;Buenas tardes. Una consulta: En entrega de eval…;46094,64653;46097,57847;Profesor;Carlos Calvo;Evaluaciones;Correo;Solicitud;Normal
72149;Cerrado;Acta estudiante Hazel Masis;46094,65278;46097,39722;Estudiante;Carlos Calvo;Atención personalizada a usuarios;Correo;Solicitud;Normal
72150;Cerrado;Solicitud de divulgación [Apoyo a cursos PAMTEC I semestre 2026];46094,67361;46098,46736;Estudiante;Carlos Calvo;Envío de comunicados a lista seleccionada;Correo;Solicitud;Normal
72151;Cerrado;Buenas tardes, El aula virtual no me permite carga...;46095,50417;46121,33056;Estudiante FundaTEC;Carlos Calvo;Evaluaciones;Correo;Solicitud;Normal
72153;Cerrado;Problema para ver un archivo de catedra;46095,82847;46121,33056;Estudiante;Carlos Calvo;Evaluaciones;Correo;Solicitud;Normal
72154;Cerrado;Bloqueo de usuario;46096,44514;46097,35903;Estudiante;Carlos Calvo;Acceso a la plataforma TEC Digital;Correo;Solicitud;Normal
72156;Cerrado;No existe profesor asignado al curso;46097,26875;46097,35972;Estudiante FundaTEC;Carlos Calvo;Atención personalizada a usuarios;Correo;Solicitud;Normal
72157;Cerrado;RE: Solicitud de permiso plataforma Tec Digital;46097,37847;46097,39444;Administrativo;Carlos Calvo;Agregar/cambiar asociación de estudiante a curso;Correo;Solicitud;Normal
72158;Cerrado;Error Catedra;46097,3875;46097,39375;Estudiante;Carlos Calvo;Agregar/cambiar asociación de usuario a comunidad;Correo;Solicitud;Normal
72159;Cerrado;Solicitud de apertura de cursos PFM Grupos: G17-01-2025 y G17-02-2025;46097,41042;46098,33681;Profesor;Carlos Calvo;Creación cursos FundaTEC;Correo;Solicitud;Normal
72160;Cerrado;Problemas de ingreso al Tec Digital;46097,42292;46097,43542;Profesor;Carlos Calvo;Activar cuentas de usuario;Correo;Solicitud;Normal
72161;Cerrado;Solicitud de apertura de cursos PFM Grupos: G18-01-2026;46097,43472;46097,45556;Administrativo FundaTEC;Carlos Calvo;Creación cursos FundaTEC;Correo;Solicitud;Normal
72162;Cerrado;Problema con cuenta de estudiantec;46097,47014;46097,5625;Estudiante;Carlos Calvo;Atención personalizada a usuarios;Correo;Solicitud;Normal
72163;Cerrado;"RV: Inicio de curso "" Mi quehacer y el Control Interno""";46097,55833;46097,61736;Administrativo;Carlos Calvo;Activar cuentas de usuario;Correo;Solicitud;Normal
72164;Cerrado;Ingreso al TEC Digital;46097,58194;46097,60417;Administrativo FundaTEC;Carlos Calvo;Creación de usuarios FundaTEC;Correo;Solicitud;Normal
72166;Cerrado;RE: Obra Teatral San Carlos 17 y 18 de marzo. 8 p.m.;46097,67986;46097,68611;;;;;;'-
72167;Cerrado;RE: Obra Teatral San Carlos 17 y 18 de marzo. 8 p.m.;46097,68125;46099,3125;Administrativo;Carlos Calvo;Envío de comunicados a lista seleccionada;Correo;Solicitud;Normal
72168;Cerrado;RV: acceso TEC digital;46098,32639;46098,33819;Administrativo FundaTEC;Carlos Calvo;Agregar/cambiar asociación estudiante a curso FundaTEC;Correo;Solicitud;Normal
72169;Cerrado;Divulgar;46098,57153;46101,31875;Administrativo;Carlos Calvo;Envío de comunicados a comunidades;Correo;Solicitud;Normal
72170;Cerrado;Favor divulgar con todos los estudiantel del TEC;46098,60694;46098,61597;Profesor;Carlos Calvo;Envío de comunicados a lista seleccionada;Correo;Solicitud;Normal
72171;Cerrado;RE: Consulta sobre difusión en el tec digital;46098,64028;46098,66944;;;;;Solicitud;'-
72172;Cerrado;Consulta de difusión de información por medio del tec digital.;46098,64375;46098,67014;Estudiante;Carlos Calvo;Envío de comunicados a comunidades;Correo;Solicitud;Normal
72174;Cerrado;Re: [Centro de Ayuda del TEC Digital] Re: Inclusion Luciano Vincenti Pérez;46098,71875;46099,31181;Estudiante;Carlos Calvo;Agregar/cambiar asociación de estudiante a curso;Correo;Solicitud;Normal
72175;Cerrado;RE: [Centro de Ayuda del TEC Digital] Re: Apoyo SMS - Estudio de Perfil de ingreso;46099,35972;46099,39028;Administrativo;Carlos Calvo;Envío de comunicados a lista seleccionada;Correo;Solicitud;Normal
72176;Cerrado;Examen;46099,42847;46100,325;Profesor;Carlos Calvo;GAAP;Correo;Solicitud;Normal
72177;Cerrado;Favor de agregar a estudiante a la comunidad del tecDigital;46099,49514;46099,58889;Estudiante;Carlos Calvo;Agregar/cambiar asociación de usuario a comunidad;Correo;Solicitud;Normal
72178;Cerrado;RV: Consulta TEC Digital;46099,50556;46099,56528;Administrativo FundaTEC;Carlos Calvo;Atención personalizada a usuarios;Correo;Solicitud;Normal
72179;Cerrado;solicitud de colaboración - Planes de Trabajo;46099,56528;46100,57708;Administrativo;Carlos Calvo;Planes de Trabajo;Correo;Solicitud;Normal
72180;Cerrado;Solicitud de actividad;46099,56875;46099,63958;Administrativo;Carlos Calvo;Evaluaciones;Correo;Solicitud;Normal
72181;Cerrado;Quiz 3 GAAP;46099,58194;46099,63958;Profesor;Carlos Calvo;GAAP;Presencial;Solicitud;Normal
72182;Cerrado;Dar de baja en curso;46099,63403;46099,63403;Estudiante;Carlos Calvo;Agregar/cambiar asociación de estudiante a curso;Presencial;Solicitud;Normal
72183;Cerrado;GAAPs;46099,675;46099,675;Estudiante;Carlos Calvo;GAAP;Presencial;Solicitud;Normal
72184;Cerrado;Solicitud para incluir docente -Plan de Trabajo TEC Digital;46099,68542;46099,69653;Profesor;Carlos Calvo;Agregar/cambiar asociación de profesor a curso;Correo;Solicitud;Normal
